id,label,group,nodesize
Vinicius Santana da Silva,Vinicius Santana da Silva,17,2
Francisco Gil Coury,Francisco Gil Coury,10,2
Thiago Antônio Paixão de Souza Costa,Thiago Antônio Paixão de Souza Costa,16,2
Sergio Brochsztain,Sergio Brochsztain,10,2
Luiz Fernando Gorup,Luiz Fernando Gorup,1,2
Samuel Silva dos Santos,Samuel Silva dos Santos,20,2
Rafael Furlan de Oliveira,Rafael Furlan de Oliveira,8,2
Adriana Scoton Chinelatto,Adriana Scoton Chinelatto,8,2
Ivan Paula Miranda,Ivan Paula Miranda,20,2
Fernanda Ferraz Camilo,Fernanda Ferraz Camilo,4,2
Isabela Carla Soares,Isabela Carla Soares,22,2
Fabrício Frizera Borghi,Fabrício Frizera Borghi,26,2
Eliezer Fernando de Oliveira,Eliezer Fernando de Oliveira,18,2
Kethlinn Ramos,Kethlinn Ramos,8,2
ALEXANDRE REILY ROCHA,ALEXANDRE REILY ROCHA,11,2
Felippe Pereira Amorim,Felippe Pereira Amorim,11,2
Gabriela Lauer Breitenbach,Gabriela Lauer Breitenbach,20,2
Camila Dias de Oliveira,Camila Dias de Oliveira,20,2
Raquele Lima Moreira,Raquele Lima Moreira,15,2
Aline Nakagawa do Nascimento,Aline Nakagawa do Nascimento,1,2
Fabio Coral Fonseca,Fabio Coral Fonseca,8,2
MAURIZIO FERRARI,MAURIZIO FERRARI,4,2
Otaciro Rangel Nascimento,Otaciro Rangel Nascimento,4,2
Pulickel M. Ajayan,Pulickel M. Ajayan,18,2
Robert Vajtai,Robert Vajtai,18,2
Celso Antonio Goulart,Celso Antonio Goulart,8,2
Crystopher Cardoso Brito,Crystopher Cardoso Brito,16,2
Márcio Raymundo Morelli,Márcio Raymundo Morelli,8,2
César Renato Foschini,César Renato Foschini,12,2
Leonardo Miziara Barboza Ferreira,Leonardo Miziara Barboza Ferreira,22,2
Dulcina Pinatti Ferreira de Souza,Dulcina Pinatti Ferreira de Souza,8,2
Natália Noronha Ferreira,Natália Noronha Ferreira,22,2
Pedro da Silva Craidy,Pedro da Silva Craidy,16,2
Antonio J. Ramirez,Antonio J. Ramirez,16,2
Karolaine Ramada Neves,Karolaine Ramada Neves,8,2
Anand B. Puthirath,Anand B. Puthirath,18,2
Cedric Rocha Leão,Cedric Rocha Leão,4,2
alex zunger,alex zunger,1,2
Marcela Zanetti Corazza,Marcela Zanetti Corazza,15,2
Aelton Baptista Santos,Aelton Baptista Santos,15,2
Cristian Guilherme Barbosa Pereira,Cristian Guilherme Barbosa Pereira,12,2
Lorena Araújo Silva,Lorena Araújo Silva,8,2
Paula Fabíola Pantoja Pinheiro,Paula Fabíola Pantoja Pinheiro,15,2
Sylma Carvalho Maestrelli,Sylma Carvalho Maestrelli,1,2
Karolaynne Sousa Tavares,Karolaynne Sousa Tavares,8,2
Frederico Barros de Sousa,Frederico Barros de Sousa,12,2
Amauri Garcia,Amauri Garcia,16,2
Noé Cheung,Noé Cheung,16,2
Felipe Dias Faglioni,Felipe Dias Faglioni,12,2
Vicente Gerlin Neto,Vicente Gerlin Neto,12,2
Célia Machado Ronconi,Célia Machado Ronconi,22,2
Alexandre Mendes de Almeida Junior,Alexandre Mendes de Almeida Junior,22,2
Andressa S. Gomes,Andressa S. Gomes,18,2
Maria V. G. Leal,Maria V. G. Leal,18,2
Claudia Longo,Claudia Longo,1,2
Vitor Melo Frata Barbosa,Vitor Melo Frata Barbosa,8,2
Felipe de Moura Souza,Felipe de Moura Souza,1,2
Cristiani Campos Plá Cid,Cristiani Campos Plá Cid,1,2
Sandra Helena Pulcinelli,Sandra Helena Pulcinelli,10,2
Victor dos Santos Pinheiro,Victor dos Santos Pinheiro,1,2
Tuani Carla Gentil,Tuani Carla Gentil,1,2
Guilherme Dognani,Guilherme Dognani,18,2
Maria Julia Bistaffa,Maria Julia Bistaffa,22,2
Maximiliano Santos da Rocha,Maximiliano Santos da Rocha,22,2
Rodolfo Foster Klein-Gunnewiek,Rodolfo Foster Klein-Gunnewiek,1,2
Elisa Magno Nunes Oliveira,Elisa Magno Nunes Oliveira,22,2
Carlos Henrique Ahrens,Carlos Henrique Ahrens,16,2
Flávio C. Cabrera,Flávio C. Cabrera,18,2
Ricardo Meurer Papaléo,Ricardo Meurer Papaléo,22,2
Harikishan Kannan,Harikishan Kannan,18,2
Carlos Cesar Bof Bufon,Carlos Cesar Bof Bufon,12,2
Mohammad Reza Dousti,Mohammad Reza Dousti,4,2
Davi Henrique Starnini de Camargo,Davi Henrique Starnini de Camargo,8,2
Emerson Rodrigues Camargo,Emerson Rodrigues Camargo,1,2
Eduardo Jorge da Silva Fonseca,Eduardo Jorge da Silva Fonseca,4,2
LUIZ GUSTAVO BONATO,LUIZ GUSTAVO BONATO,14,2
Leonardo Carvalho Soares,Leonardo Carvalho Soares,1,2
Laura Maísa Souza dos Santos,Laura Maísa Souza dos Santos,4,2
JONATHAS MATIAS DE OLIVEIRA,JONATHAS MATIAS DE OLIVEIRA,4,2
Franck Pigeonneau,Franck Pigeonneau,4,2
Pedro de Camargo Mazon,Pedro de Camargo Mazon,15,2
Luelc Souza Costa,Luelc Souza Costa,1,2
Eloisa Cordoncillo,Eloisa Cordoncillo,11,2
Isabela Atílio Ligabo,Isabela Atílio Ligabo,16,2
Abd. Rashid bin Mohd Yusoff,Abd. Rashid bin Mohd Yusoff,7,2
Geraldo Maurício Cândido,Geraldo Maurício Cândido,10,2
Wesley Brito Jalil da Fonseca,Wesley Brito Jalil da Fonseca,7,2
Rita de Cassia Mendonca Sales,Rita de Cassia Mendonca Sales,10,2
Eduardo Rezende Triboni,Eduardo Rezende Triboni,10,2
Douglas Henrique Vieira,Douglas Henrique Vieira,7,2
Ricardo Geraldo de Sousa,Ricardo Geraldo de Sousa,10,2
Marcelo Soares Borro,Marcelo Soares Borro,7,2
Vinicius Jessé Rodriges Oliveira,Vinicius Jessé Rodriges Oliveira,7,2
Clarissa de Almeida Olivati,Clarissa de Almeida Olivati,7,2
Sydney Ferreira Santos,Sydney Ferreira Santos,1,2
Flávio Makoto Shimizu,Flávio Makoto Shimizu,7,2
Pedro Barbosa Costa Serra,Pedro Barbosa Costa Serra,15,2
Samuel B. C. Serra,Samuel B. C. Serra,15,2
João Paulo de Mesquita,João Paulo de Mesquita,15,2
Jilian Nei de Freitas,Jilian Nei de Freitas,7,2
Marystela Ferreira,Marystela Ferreira,7,2
Wanessa Lima de Oliveira,Wanessa Lima de Oliveira,15,2
Syed Adnan Raza,Syed Adnan Raza,7,2
Anette Eleonora Gunnæs,Anette Eleonora Gunnæs,1,2
Luiz Carlos Sampaio Lima,Luiz Carlos Sampaio Lima,7,2
Celso Fidelis de Moura Junior,Celso Fidelis de Moura Junior,19,2
Andre Sarto Polo,Andre Sarto Polo,7,2
Eduardo Padron Hernandez,Eduardo Padron Hernandez,10,2
Maria Oneide Silva-Moraes,Maria Oneide Silva-Moraes,19,2
Heloisa Nunes Bordallo,Heloisa Nunes Bordallo,19,2
RUBENIA SILVEIRA MONTE,RUBENIA SILVEIRA MONTE,10,2
Fábia Karine Andrade,Fábia Karine Andrade,19,2
Marisa Masumi Beppu,Marisa Masumi Beppu,19,2
Rodrigo Silveira Vieira,Rodrigo Silveira Vieira,19,2
Jean Valdir Uchôa Teixeira,Jean Valdir Uchôa Teixeira,19,2
Gean Vitor Salmoria,Gean Vitor Salmoria,19,2
Mauricio Vicente Donadon,Mauricio Vicente Donadon,10,2
Josué Coelho do Amaral Júnior,Josué Coelho do Amaral Júnior,15,2
Marcos Augusto Lima Nobre,Marcos Augusto Lima Nobre,1,2
Braulio Soares Archanjo,Braulio Soares Archanjo,7,2
João Paulo Vita Damasceno,João Paulo Vita Damasceno,7,2
Rayssa Rafaella de Souza da Cruz Oliveira,Rayssa Rafaella de Souza da Cruz Oliveira,17,2
Melissa Leitão dos Santos Costa,Melissa Leitão dos Santos Costa,19,2
Kamila Rodrigues Abreu,Kamila Rodrigues Abreu,17,2
Thiago de Souza Lamim,Thiago de Souza Lamim,10,2
Monica Calasans-Maia,Monica Calasans-Maia,19,2
Waldeci Paraguassu,Waldeci Paraguassu,7,2
Augusto Batagin Neto,Augusto Batagin Neto,18,2
Luciana De Simone Cividanes,Luciana De Simone Cividanes,10,2
Suelen Sartoretto,Suelen Sartoretto,19,2
Gabriel Gomes Baltazar Alves,Gabriel Gomes Baltazar Alves,18,2
João Batista Floriano,João Batista Floriano,7,2
Paula Cristina Rodrigues,Paula Cristina Rodrigues,7,2
Letícia Silva De Bortoli,Letícia Silva De Bortoli,15,2
Jeferson Ferreira de Deus,Jeferson Ferreira de Deus,7,2
Samarah Vargas Harb,Samarah Vargas Harb,19,2
Patrick Anderson de Moraes Prado,Patrick Anderson de Moraes Prado,10,2
Thais Cardoso de Oliveira,Thais Cardoso de Oliveira,10,2
Marcio Celso Fredel,Marcio Celso Fredel,15,2
Ingrid Gomes Ribeiro,Ingrid Gomes Ribeiro,19,2
Aloisio Nelmo Klein,Aloisio Nelmo Klein,10,2
Jacqueline F Leite Santos,Jacqueline F Leite Santos,15,2
Daniel Hermida Merino,Daniel Hermida Merino,17,2
Leandro Piaggi Ravaro,Leandro Piaggi Ravaro,10,2
Chiara Santillo,Chiara Santillo,10,2
Kívia Fabiana Galvão de Araújo,Kívia Fabiana Galvão de Araújo,15,2
Marino Lavorgna,Marino Lavorgna,10,2
Gilmar Patrocínio Thim,Gilmar Patrocínio Thim,19,2
Hugo Gajardoni de Lemos,Hugo Gajardoni de Lemos,1,2
Talita Mazon,Talita Mazon,1,2
Volodymyr Zaitsev,Volodymyr Zaitsev,10,2
Juliana Coatrini Soares,Juliana Coatrini Soares,7,2
Beatriz Aparecida Vessalli,Beatriz Aparecida Vessalli,1,2
Rafael Jesus Gonçalves Rubira,Rafael Jesus Gonçalves Rubira,17,2
Luiz Carlos da Silva-Filho,Luiz Carlos da Silva-Filho,7,2
Cristina Henriques Gaspar,Cristina Henriques Gaspar,7,2
Bruno Henrique de Santana Gois,Bruno Henrique de Santana Gois,7,2
Guilherme Bedeschi Calais,Guilherme Bedeschi Calais,19,2
Jamilly Salustiano Ferreira Constatino,Jamilly Salustiano Ferreira Constatino,19,2
Rafael Formenton Macedo dos Santos,Rafael Formenton Macedo dos Santos,19,2
Israel Ramos Rodrigues,Israel Ramos Rodrigues,19,2
Lanna Isabely Morais Sinimbu,Lanna Isabely Morais Sinimbu,7,2
Rebeca da Rocha Rodrigues,Rebeca da Rocha Rodrigues,7,2
Larissa de Oliveira Garcia Processo,Larissa de Oliveira Garcia Processo,1,2
Nícolas Lara,Nícolas Lara,26,2
Fayna Mammeri,Fayna Mammeri,1,2
JOAQUIM PAULO SILVA,JOAQUIM PAULO SILVA,15,2
Guilherme Sombrio,Guilherme Sombrio,1,2
Rossano Lang,Rossano Lang,17,2
Leonardo Almeida Freire,Leonardo Almeida Freire,15,2
Armando Hideki Shinohara,Armando Hideki Shinohara,17,2
Kelvi Wilson Evaristo Miranda,Kelvi Wilson Evaristo Miranda,15,2
Ana Carolina Cortez Lemos,Ana Carolina Cortez Lemos,15,2
Laura Valácio de Carvalho,Laura Valácio de Carvalho,15,2
Sergio Fernando Curcio,Sergio Fernando Curcio,7,2
Renan Eduardo de Lima Lopes,Renan Eduardo de Lima Lopes,19,2
Vitor Martins de Andrade,Vitor Martins de Andrade,19,2
Katia da Conceição,Katia da Conceição,19,2
Júlio C. Cezar,Júlio C. Cezar,7,2
Michelle de P. Madeira,Michelle de P. Madeira,15,2
Matthias Schrade,Matthias Schrade,1,2
Marco Antonio Schiavon,Marco Antonio Schiavon,1,2
Norbert Schell,Norbert Schell,17,2
Sai Santosh Kumar Raavi,Sai Santosh Kumar Raavi,7,2
Chinmoy Biswas,Chinmoy Biswas,7,2
Thalita Chiaramonte,Thalita Chiaramonte,1,2
Bernardo Almeida Iglesias,Bernardo Almeida Iglesias,4,2
Mariana Luna Lourenço,Mariana Luna Lourenço,19,2
Renan Daniel Domingos,Renan Daniel Domingos,7,2
Juliana Jarussi dos Santos,Juliana Jarussi dos Santos,10,2
Roberto de Aguiar Ramos Jr.,Roberto de Aguiar Ramos Jr.,1,2
Ángel Alberto Hidalgo,Ángel Alberto Hidalgo,7,2
Silvia Leticia Fernandes,Silvia Leticia Fernandes,1,2
Guilherme Severino Mendes de Araújo,Guilherme Severino Mendes de Araújo,7,2
Gustavo Menim Cruz,Gustavo Menim Cruz,15,2
André  Vieira,André  Vieira,7,2
Conrado Ramos Moreira Afonso,Conrado Ramos Moreira Afonso,19,2
José Geraldo da Silva Bezerra,José Geraldo da Silva Bezerra,17,2
Marília J. Caldas,Marília J. Caldas,7,2
Alzir Azevedo Batista,Alzir Azevedo Batista,7,2
Antônio  Eduardo Hora Machado,Antônio  Eduardo Hora Machado,7,2
Jefferson Marcio Sanches Lopes,Jefferson Marcio Sanches Lopes,7,2
Matheus Batista Cordeiro de Souza,Matheus Batista Cordeiro de Souza,1,2
Maria Helena Gonçalves de Souza,Maria Helena Gonçalves de Souza,10,2
José Eduardo Silva Olegário,José Eduardo Silva Olegário,7,2
Luana Rianne da Rocha,Luana Rianne da Rocha,10,2
Carlos Henrique Stadtlober,Carlos Henrique Stadtlober,7,2
Jean-Marc GRENECHE,Jean-Marc GRENECHE,10,2
Nicolas Menguy,Nicolas Menguy,10,2
Vinicius Danilo Nonato Bezzon,Vinicius Danilo Nonato Bezzon,17,2
Hélio Goldenstein,Hélio Goldenstein,17,2
Pablo Sebastián Fernández,Pablo Sebastián Fernández,1,2
João de Deus Pereira de Moraes Segundo,João de Deus Pereira de Moraes Segundo,19,2
Tales José da Silva,Tales José da Silva,7,2
Vinicius Alves Bastos,Vinicius Alves Bastos,7,2
Sandra Regina Masetto Antunes,Sandra Regina Masetto Antunes,15,2
Luiz Carlos Mariano,Luiz Carlos Mariano,7,2
Célio Junior da Costa Fernandes,Célio Junior da Costa Fernandes,19,2
Sophie Nowak,Sophie Nowak,10,2
Wilson Aparecido de Oliveira,Wilson Aparecido de Oliveira,7,2
Eder Carlos Ferreira de Souza,Eder Carlos Ferreira de Souza,15,2
Airton Germano Bispo Junior,Airton Germano Bispo Junior,1,2
Leonardo Figueiredo Saraiva,Leonardo Figueiredo Saraiva,1,2
KAIKE ROSIVAN MAIA PACHECO,KAIKE ROSIVAN MAIA PACHECO,7,2
Larissa Akashi,Larissa Akashi,1,2
Edson Cezar Grzebielucka,Edson Cezar Grzebielucka,15,2
Giovana Collombaro Cardoso,Giovana Collombaro Cardoso,19,2
Fernanda de Freitas Quadros,Fernanda de Freitas Quadros,19,2
MAURICIO MARTINS DAS NEVES,MAURICIO MARTINS DAS NEVES,1,2
Germán Darío Gómez Higuita,Germán Darío Gómez Higuita,7,2
José Zuñiga,José Zuñiga,1,2
Leticia Alana Bertoldo,Leticia Alana Bertoldo,10,2
Dalmo Mandelli,Dalmo Mandelli,1,2
Sandhra Maria Carvalho,Sandhra Maria Carvalho,12,2
Ana Claudia Vaz de Araújo,Ana Claudia Vaz de Araújo,3,2
Watson Loh,Watson Loh,1,2
Luiz Fernando Zagonel,Luiz Fernando Zagonel,13,2
Pamela Costa Carvalho,Pamela Costa Carvalho,3,2
Rodolfo Bezerra da Silva,Rodolfo Bezerra da Silva,2,2
Daniel Morais Nanicuacua,Daniel Morais Nanicuacua,10,2
Luiz Felipe Kaezmarek Pedrini,Luiz Felipe Kaezmarek Pedrini,13,2
Natália de Freitas Daudt,Natália de Freitas Daudt,2,2
Juliana Casares Araujo-Chaves,Juliana Casares Araujo-Chaves,13,2
Aline Ingrid Alves dos Reis Almeida,Aline Ingrid Alves dos Reis Almeida,2,2
José Felix da Silva Neto,José Felix da Silva Neto,18,2
Francisco Eroni Paz dos Santos,Francisco Eroni Paz dos Santos,13,2
Galo Juan Soler-Illia,Galo Juan Soler-Illia,10,2
Vera Alejandra Alvarez,Vera Alejandra Alvarez,10,2
Kelly Cristiane Gomes,Kelly Cristiane Gomes,18,2
Cristián Huck-Iriart,Cristián Huck-Iriart,10,2
Fiona M. Britto,Fiona M. Britto,10,2
Paulo Barbeitas Miranda,Paulo Barbeitas Miranda,13,2
Lucas Scalon,Lucas Scalon,13,2
Priscila Lemes Rachadel,Priscila Lemes Rachadel,25,2
Glaucia Regina Medeiros Burin,Glaucia Regina Medeiros Burin,15,2
Nadia Guerra Macedo,Nadia Guerra Macedo,2,2
Luiz Antonio Pessan,Luiz Antonio Pessan,1,2
Pollyana Trigueiro,Pollyana Trigueiro,13,2
Juliana Reis Cortines,Juliana Reis Cortines,13,2
Kahl Dick Zilnyk,Kahl Dick Zilnyk,16,2
Ricardo Vignoto Fernandes,Ricardo Vignoto Fernandes,3,2
Danielle Ramos Mota,Danielle Ramos Mota,10,2
Marcos Vinicius Puydinger dos Santos,Marcos Vinicius Puydinger dos Santos,3,2
Nguyet-Thanh HA-DUONG,Nguyet-Thanh HA-DUONG,15,2
Bianca Monserrat Galeano Villar,Bianca Monserrat Galeano Villar,3,2
Rafael Andrade Taveira,Rafael Andrade Taveira,25,2
Igor Wilis Mauerberg Barbosa,Igor Wilis Mauerberg Barbosa,25,2
Loren Mora Pastrana,Loren Mora Pastrana,2,2
Edvani Curti Muniz,Edvani Curti Muniz,2,2
sendos darwish,sendos darwish,15,2
Antônio Karlos Valença,Antônio Karlos Valença,18,2
Eduardo Henrique Lago Falcão,Eduardo Henrique Lago Falcão,10,2
Luciane Effting,Luciane Effting,3,2
Cesar Augusto Machado Moraes,Cesar Augusto Machado Moraes,2,2
Nilton Francelosi Azevedo Neto,Nilton Francelosi Azevedo Neto,13,2
Antonio Douglas da Silva Guedes Lima,Antonio Douglas da Silva Guedes Lima,18,2
Alexandre Cunha,Alexandre Cunha,16,2
Diego Bagnis,Diego Bagnis,3,2
Luiza de Queiroz Corrêa,Luiza de Queiroz Corrêa,3,2
Bárbara Hellen de Souza Miranda,Bárbara Hellen de Souza Miranda,3,2
Gabriela Amorim Soares,Gabriela Amorim Soares,3,2
Tania Regina Giraldi,Tania Regina Giraldi,13,2
Marcelo Machado Viana,Marcelo Machado Viana,2,2
Laryssa E. B. Sena,Laryssa E. B. Sena,2,2
Ailton Sousa-Junior,Ailton Sousa-Junior,3,2
Sebastião A Mendanha,Sebastião A Mendanha,3,2
Rodolfo L. Batalha,Rodolfo L. Batalha,16,2
José Ricardo de Arruda Miranda,José Ricardo de Arruda Miranda,3,2
Elisângela P. Silveira-Lacerda,Elisângela P. Silveira-Lacerda,3,2
Marcos Vinícius Bento,Marcos Vinícius Bento,16,2
Etenaldo Felipe Santiago,Etenaldo Felipe Santiago,15,2
Fernanda Signor,Fernanda Signor,2,2
João Paulo Araújo Souza,João Paulo Araújo Souza,2,2
Luana Taís Puhl Schneider,Luana Taís Puhl Schneider,2,2
Gabriela Silva Bonugli,Gabriela Silva Bonugli,2,2
Leonardo Correia Leandro,Leonardo Correia Leandro,18,2
Bruno Gomes Silva,Bruno Gomes Silva,3,2
Fabiana de Brito,Fabiana de Brito,15,2
Jair Scarminio,Jair Scarminio,1,2
José Ângelo Peixoto da Costa,José Ângelo Peixoto da Costa,10,2
Márcio Vilar França Lima,Márcio Vilar França Lima,10,2
Renato Grillo,Renato Grillo,15,2
Ana Carolina Marques,Ana Carolina Marques,13,2
Máximo Siu Li,Máximo Siu Li,23,2
Renata Rank Miranda,Renata Rank Miranda,23,2
Lincoln Brum Leite Gusmão Pinheiro,Lincoln Brum Leite Gusmão Pinheiro,3,2
Lucas Covello de Freitas,Lucas Covello de Freitas,10,2
João Vitor Pereira Alves,João Vitor Pereira Alves,10,2
Jéssica Dornelas da Silva,Jéssica Dornelas da Silva,13,2
Jefferson Bettini,Jefferson Bettini,3,2
Pascoal G. Pagliuso,Pascoal G. Pagliuso,3,2
Janetty Barros,Janetty Barros,24,2
Rafaella Hissae Koga,Rafaella Hissae Koga,13,2
Guilherme Santos Vacchi,Guilherme Santos Vacchi,16,2
Jéssica Cristina de Almeida,Jéssica Cristina de Almeida,13,2
Antonio Augusto G. von Zuben,Antonio Augusto G. von Zuben,2,2
Marcilene Cristina Gomes,Marcilene Cristina Gomes,13,2
Helen Caroline de Souza Barros,Helen Caroline de Souza Barros,13,2
Janine Karla França da Silva Braz,Janine Karla França da Silva Braz,2,2
Rogério Almeida Gouvêa,Rogério Almeida Gouvêa,18,2
Rodrigo da Silva,Rodrigo da Silva,16,2
Guilherme Augusto Barros Gomes,Guilherme Augusto Barros Gomes,13,2
Hanna Elisia Araújo de Barros,Hanna Elisia Araújo de Barros,23,2
Hugo Alexandre de Oliveira Rocha,Hugo Alexandre de Oliveira Rocha,2,2
Diego Onna,Diego Onna,10,2
Tiago Moreira Bastos Campos,Tiago Moreira Bastos Campos,2,2
Geraldo de Sousa Cândido,Geraldo de Sousa Cândido,23,2
Ingridy Silva,Ingridy Silva,24,2
Marcos Lopes Dias,Marcos Lopes Dias,2,2
Cristiane Luisa Jost,Cristiane Luisa Jost,10,2
Douglas Mendes da Silva Del Duque,Douglas Mendes da Silva Del Duque,13,2
Lucíola Lucena de Sousa,Lucíola Lucena de Sousa,16,2
Tatiana Petithory,Tatiana Petithory,2,2
Cristiane Carla Maciel,Cristiane Carla Maciel,24,2
Amanda de S. M. de Freitas,Amanda de S. M. de Freitas,24,2
Jéssica Souza Rodrigues,Jéssica Souza Rodrigues,24,2
Isabelle Brigaud,Isabelle Brigaud,2,2
Thais Caroline Almeida da Silva,Thais Caroline Almeida da Silva,10,2
Caue Ribeiro de Oliveira,Caue Ribeiro de Oliveira,13,2
Bárbara Sthefani Caldas,Bárbara Sthefani Caldas,24,2
EDUARDO RADOVANOVIC,EDUARDO RADOVANOVIC,24,2
Rafael Humberto Mota de Siqueira,Rafael Humberto Mota de Siqueira,16,2
Magnaudeix Amandine,Magnaudeix Amandine,2,2
Keyla M. Fuentes,Keyla M. Fuentes,10,2
Renate Wellen,Renate Wellen,24,2
Nichollas Guimarães Jaques,Nichollas Guimarães Jaques,24,2
Élida B. Hermida,Élida B. Hermida,23,2
Luana Marotta Reis de Vasconcellos,Luana Marotta Reis de Vasconcellos,2,2
Raul Back Campanelli,Raul Back Campanelli,3,2
Cesar Augusto Gonçalves Beatrice,Cesar Augusto Gonçalves Beatrice,1,2
Naiara Letícia Marana,Naiara Letícia Marana,18,2
Kelline Alaide Pereira Sousa,Kelline Alaide Pereira Sousa,10,2
Vitor Pinotti,Vitor Pinotti,16,2
Vânia Caldas de Sousa,Vânia Caldas de Sousa,10,2
Victor Hugo de Souza Lima,Victor Hugo de Souza Lima,2,2
Franciele de Matos Morawski,Franciele de Matos Morawski,10,2
Guilherme Mariz de Oliveira Barra,Guilherme Mariz de Oliveira Barra,10,2
Felipe Orlando Morais,Felipe Orlando Morais,18,2
Juliana Pires de Souza,Juliana Pires de Souza,3,2
Carlos Alberto Paskocimas,Carlos Alberto Paskocimas,18,2
ANDRÉ PAULO TSCHIPTSCHIN,ANDRÉ PAULO TSCHIPTSCHIN,16,2
Júlio César Martins Silva,Júlio César Martins Silva,3,2
Victor Alejandro Mauad de Sousa Andrade Essus,Victor Alejandro Mauad de Sousa Andrade Essus,13,2
Alexsandro dos Santos Evangelista da Cruz,Alexsandro dos Santos Evangelista da Cruz,3,2
Daniel Rodrigo Leiva,Daniel Rodrigo Leiva,1,2
Francisco Mateus Cirilo da Silva,Francisco Mateus Cirilo da Silva,3,2
Thiago Augusto Lodi,Thiago Augusto Lodi,3,2
Arundhati Joshi,Arundhati Joshi,25,2
Dorothea Brüggemann,Dorothea Brüggemann,25,2
Maurício de Jesus Monteiro,Maurício de Jesus Monteiro,2,2
Camila Bussola Tovani,Camila Bussola Tovani,2,2
Tamires Maira Oliveira,Tamires Maira Oliveira,2,2
Cristian Pohl Meinhardt,Cristian Pohl Meinhardt,16,2
Carlos Alberto Della Rovere,Carlos Alberto Della Rovere,16,2
Lucíola Lucena Sousa,Lucíola Lucena Sousa,16,2
Amanda Alves Barbosa,Amanda Alves Barbosa,2,2
THAINA KELLY DOS SANTOS SILVA,THAINA KELLY DOS SANTOS SILVA,2,2
THOMAS EZEQUIEL AMARAL GOMES,THOMAS EZEQUIEL AMARAL GOMES,2,2
Brenda Juliet Martins Freitas,Brenda Juliet Martins Freitas,16,2
José Carlos Germino,José Carlos Germino,3,2
Paulo Ernesto Marchezi,Paulo Ernesto Marchezi,3,2
Beatriz Aráoz,Beatriz Aráoz,23,2
Yara Galvao Gobato,Yara Galvao Gobato,3,2
Danilo Rodrigues de Souza,Danilo Rodrigues de Souza,13,2
Simon Pauly,Simon Pauly,16,2
João Carlos Angelico,João Carlos Angelico,13,2
Amanda Alvarenga Coutinho Silva,Amanda Alvarenga Coutinho Silva,10,2
Laurent ROYON,Laurent ROYON,1,2
Maria Fernanda Malateaux de Oliveira,Maria Fernanda Malateaux de Oliveira,1,2
Ana Carolina Corrêa,Ana Carolina Corrêa,23,2
Adriana de Campos  Pastre,Adriana de Campos  Pastre,23,2
Bruno Ribeiro Luchesi,Bruno Ribeiro Luchesi,23,2
Eduardo Gonçalves Ciapina,Eduardo Gonçalves Ciapina,1,2
Ariany Bonadio,Ariany Bonadio,1,2
Wido Herwig Schreiner,Wido Herwig Schreiner,4,2
Tais Teo de Barros-Alexandrino,Tais Teo de Barros-Alexandrino,15,2
Elisângela Corradini,Elisângela Corradini,23,2
Anderson Janotti,Anderson Janotti,1,2
Ricardo Stefani,Ricardo Stefani,23,2
Odilio Benedito Garrido de Assis,Odilio Benedito Garrido de Assis,15,2
Milena Martelli Tosi,Milena Martelli Tosi,15,2
Yuri Leandro Rodrigues Lopes Fernandes,Yuri Leandro Rodrigues Lopes Fernandes,15,2
Paula de Oliveira Ribeiro Alho,Paula de Oliveira Ribeiro Alho,4,2
Michaël REDOLFI,Michaël REDOLFI,1,2
Eliangela de Morais Teixeira,Eliangela de Morais Teixeira,23,2
Narayan Sahoo,Narayan Sahoo,4,2
Sirlene Maria da Costa,Sirlene Maria da Costa,4,2
Martha T. Oliveira,Martha T. Oliveira,4,2
Marcos de Oliveira Junior,Marcos de Oliveira Junior,10,2
Moyses Araujo,Moyses Araujo,1,2
Jeronimo Ferreira silva,Jeronimo Ferreira silva,18,2
Davi Marcelo Soares,Davi Marcelo Soares,1,2
Rodrigo Carvalho,Rodrigo Carvalho,1,2
Samir Santos Costa,Samir Santos Costa,4,2
Eduardo Pilad Nóbrega,Eduardo Pilad Nóbrega,4,2
Pedro Jorge von Ranke,Pedro Jorge von Ranke,4,2
Rafael de Moura Nobre,Rafael de Moura Nobre,16,2
Guilherme Bonifácio Rosa,Guilherme Bonifácio Rosa,18,2
Giovani Gonçalves Ribamar,Giovani Gonçalves Ribamar,18,2
Rochel Montero Lago,Rochel Montero Lago,13,2
Peter Hammer,Peter Hammer,15,2
Luis Miguel Gomes Abegão,Luis Miguel Gomes Abegão,4,2
André Gasparotto Pelosi,André Gasparotto Pelosi,4,2
Raquel Fernandes Pupo Nogueira,Raquel Fernandes Pupo Nogueira,15,2
Marisa Carvalho Oliveira,Marisa Carvalho Oliveira,18,2
Marie-Charlotte DRAGASSI,Marie-Charlotte DRAGASSI,1,2
Natalia Cristina da Silva,Natalia Cristina da Silva,15,2
Sergio E. Moya,Sergio E. Moya,1,2
Ioannis Kymissis,Ioannis Kymissis,10,2
Alysson Steimacher,Alysson Steimacher,4,2
Franciana Pedrochi,Franciana Pedrochi,4,2
Rafaella Takehara Paschoalin,Rafaella Takehara Paschoalin,22,2
Daolun Chen,Daolun Chen,4,2
Alice Gameiro Leonel,Alice Gameiro Leonel,15,2
Mauricio Dwek,Mauricio Dwek,1,2
Raquel Alvim Figueiredo Mansur,Raquel Alvim Figueiredo Mansur,4,2
Davinson Mariano da Silva,Davinson Mariano da Silva,4,2
